epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
11,0.48136645555496216,0.7152270078659058,1.9999999494757503e-05,1.227688193321228,0.5938511490821838,0.17534638941287994,0.5464114546775818,0.761130154132843,1.1598201990127563,0.6945606470108032,0.15885166823863983
12,0.4899665415287018,0.7286235094070435,1.9999999494757503e-05,1.2017829418182373,0.6264868974685669,0.1887243241071701,0.5339713096618652,0.7512866854667664,1.168497085571289,0.7210144996643066,0.1904306262731552
13,0.49832776188850403,0.7316315174102783,1.9999999494757503e-05,1.2007814645767212,0.6121391654014587,0.1975633054971695,0.5559808611869812,0.7647236585617065,1.1468836069107056,0.692556619644165,0.20478469133377075
14,0.5176779627799988,0.7441906332969666,1.9999999494757503e-05,1.1794459819793701,0.6462535858154297,0.2142857164144516,0.5119616985321045,0.7360038757324219,1.1990340948104858,0.6000000238418579,0.1894736886024475
15,0.5179168581962585,0.7467619180679321,1.9999999494757503e-05,1.1719226837158203,0.646385133266449,0.2157190591096878,0.5473684072494507,0.7522186040878296,1.174761414527893,0.667870044708252,0.17703349888324738
16,0.5281891822814941,0.7536557912826538,1.9999999494757503e-05,1.1583271026611328,0.6558734774589539,0.20807453989982605,0.5291866064071655,0.7416603565216064,1.1924169063568115,0.6620209217071533,0.1818181872367859
17,0.552078366279602,0.7698173522949219,1.9999999494757503e-05,1.131015419960022,0.6739288568496704,0.22169135510921478,0.5894736647605896,0.7942133545875549,1.100179672241211,0.7836065292358398,0.22870813310146332
18,0.5492116808891296,0.7712125778198242,1.9999999494757503e-05,1.1264885663986206,0.671007513999939,0.2338748276233673,0.5703349113464355,0.7716673016548157,1.1319488286972046,0.7049180269241333,0.24688994884490967
19,0.5525561571121216,0.7797434329986572,1.9999999494757503e-05,1.1146676540374756,0.6778385639190674,0.23674151301383972,0.5751196146011353,0.8042149543762207,1.069698452949524,0.751366138458252,0.2631579041481018
20,0.5690396428108215,0.7882121205329895,1.9999999494757503e-05,1.0991836786270142,0.6920943260192871,0.2384137660264969,0.559808611869812,0.7832160592079163,1.106141209602356,0.6838046312332153,0.2545454502105713
21,0.5702341198921204,0.794312059879303,1.9999999494757503e-05,1.0850722789764404,0.6993947625160217,0.2484472095966339,0.6095693707466125,0.7888332605361938,1.1003795862197876,0.7463054060935974,0.2899521589279175
22,0.589106559753418,0.8004253506660461,1.9999999494757503e-05,1.0773590803146362,0.7278732061386108,0.2632584869861603,0.6229665279388428,0.7980452179908752,1.0797253847122192,0.7559681534767151,0.27272728085517883
23,0.6139512658119202,0.812057614326477,1.9999999494757503e-05,1.0538698434829712,0.7320605516433716,0.26564738154411316,0.41626793146133423,0.758932888507843,1.1388050317764282,0.5792682766914368,0.27272728085517883
24,0.6094123125076294,0.8156450986862183,1.9999999494757503e-05,1.0505414009094238,0.7457737326622009,0.2740086019039154,0.6373205780982971,0.8069212436676025,1.0714547634124756,0.7182320356369019,0.3732057511806488
25,0.6199235320091248,0.8260659575462341,1.9999999494757503e-05,1.0319173336029053,0.770190417766571,0.28021979331970215,0.6392344236373901,0.8295272588729858,1.0255670547485352,0.7669903039932251,0.3023923337459564
26,0.6268513798713684,0.8282375335693359,1.9999999494757503e-05,1.0243573188781738,0.7525062561035156,0.28690874576568604,0.638277530670166,0.8220207691192627,1.0311630964279175,0.7359412908554077,0.2880382835865021
27,0.6287625432014465,0.8285343647003174,1.9999999494757503e-05,1.024625301361084,0.7495315670967102,0.28666985034942627,0.6583731770515442,0.8338652849197388,1.0205934047698975,0.7677261829376221,0.300478458404541
28,0.6278069615364075,0.8304712772369385,1.9999999494757503e-05,1.019153118133545,0.7509046792984009,0.2974199652671814,0.3311004638671875,0.7369663715362549,1.1487308740615845,0.6498194932937622,0.17224881052970886
29,0.6318681240081787,0.8405085802078247,1.9999999494757503e-05,0.9918298721313477,0.77173912525177,0.3053033947944641,0.679425835609436,0.8457564115524292,0.991974413394928,0.8029196858406067,0.31578946113586426
30,0.6426182389259338,0.8411363363265991,1.9999999494757503e-05,0.9971253871917725,0.7658419013023376,0.3031533658504486,0.6248803734779358,0.8131464719772339,1.065272569656372,0.7396825551986694,0.2229665070772171
31,0.6581462025642395,0.8495908379554749,1.9999999494757503e-05,0.9810788035392761,0.7804309725761414,0.3201146721839905,0.6583731770515442,0.8534046411514282,0.9810609817504883,0.787401556968689,0.2870813310146332
32,0.649068295955658,0.8435893058776855,1.9999999494757503e-05,0.9954708814620972,0.7720144987106323,0.30578118562698364,0.6803827881813049,0.8472928404808044,1.0055937767028809,0.7802547812461853,0.23444975912570953
33,0.6748685836791992,0.860711395740509,1.9999999494757503e-05,0.9562558531761169,0.7996535897254944,0.3308647871017456,0.7071770429611206,0.874923825263977,0.9707826375961304,0.88345867395401,0.2248803824186325
34,0.6614906787872314,0.8578383922576904,1.9999999494757503e-05,0.9586632251739502,0.7902411818504333,0.3365981876850128,0.6220095753669739,0.8234791159629822,1.0592695474624634,0.6865203976631165,0.20956937968730927
35,0.6727185845375061,0.8622243404388428,1.9999999494757503e-05,0.95212322473526,0.799175500869751,0.3241758346557617,0.6057416200637817,0.8542487621307373,0.9633926153182983,0.8348624110221863,0.2612440288066864
36,0.6815575957298279,0.8683574199676514,1.9999999494757503e-05,0.9397976994514465,0.7953020334243774,0.339703768491745,0.6631578803062439,0.8578478693962097,0.9654344916343689,0.8175355195999146,0.330143541097641
37,0.6958910822868347,0.8668503761291504,1.9999999494757503e-05,0.9499899744987488,0.8133862614631653,0.3425704836845398,0.6679425835609436,0.8480651378631592,1.0011727809906006,0.7350427508354187,0.24688994884490967
38,0.6856187582015991,0.8659355640411377,1.9999999494757503e-05,0.9429721832275391,0.7847959995269775,0.3354037404060364,0.6985645890235901,0.892315149307251,0.9025012254714966,0.9032257795333862,0.2947368323802948
39,0.6908743381500244,0.8696609139442444,1.9999999494757503e-05,0.9359685182571411,0.8183819651603699,0.35523173213005066,0.41913875937461853,0.8058774471282959,1.0124536752700806,0.6465696692466736,0.2976076602935791
40,0.6939799189567566,0.8793569803237915,1.9999999494757503e-05,0.9139729738235474,0.8227571249008179,0.3592928946018219,0.6976076364517212,0.8715969324111938,0.9454321265220642,0.8631922006607056,0.2535885274410248
41,0.7004299759864807,0.8783023357391357,1.9999999494757503e-05,0.9171497821807861,0.8193997740745544,0.3652651607990265,0.7311004996299744,0.885866641998291,0.9218589067459106,0.8564593195915222,0.3425837457180023
42,0.709746778011322,0.8840669393539429,1.9999999494757503e-05,0.9056751728057861,0.8324235677719116,0.3643096089363098,0.7234449982643127,0.9039602279663086,0.8660717606544495,0.8858447670936584,0.3712918758392334
43,0.7169135212898254,0.8877130746841431,1.9999999494757503e-05,0.8961297869682312,0.836657702922821,0.37075966596603394,0.7416267991065979,0.8948678970336914,0.9102877378463745,0.8951612710952759,0.31866028904914856
44,0.7018633484840393,0.8834620118141174,1.9999999494757503e-05,0.9054408073425293,0.8199566006660461,0.36120402812957764,0.46794259548187256,0.8306577205657959,0.9503301382064819,0.6945525407791138,0.3416267931461334
45,0.7288581132888794,0.8925437927246094,1.9999999494757503e-05,0.8870751857757568,0.8484042286872864,0.3810320198535919,0.5779904127120972,0.8382428884506226,0.957850992679596,0.822857141494751,0.27559807896614075
46,0.7161968350410461,0.8899619579315186,1.9999999494757503e-05,0.8892675042152405,0.8362204432487488,0.3805542290210724,0.6497607827186584,0.8780425190925598,0.8746047019958496,0.795258641242981,0.35311004519462585
47,0.7310081124305725,0.8948137164115906,1.9999999494757503e-05,0.8818058371543884,0.8516746163368225,0.3827042579650879,0.7894737124443054,0.9123266935348511,0.8583463430404663,0.8880952596664429,0.35693779587745667
48,0.7329192757606506,0.8978526592254639,1.9999999494757503e-05,0.871857762336731,0.8404092192649841,0.39249879121780396,0.47177034616470337,0.8488691449165344,0.8734111785888672,0.9333333373069763,0.2545454502105713
49,0.7508361339569092,0.9083676338195801,1.9999999494757503e-05,0.8505164980888367,0.8583800196647644,0.4025322496891022,0.7521530985832214,0.9031398296356201,0.8678442239761353,0.8622449040412903,0.3234449625015259
50,0.7398471236228943,0.9037394523620605,1.9999999494757503e-05,0.8569833636283875,0.8494129776954651,0.39751553535461426,0.777990460395813,0.9031147360801697,0.9090284705162048,0.854938268661499,0.2650717794895172
51,0.7410415410995483,0.9016859531402588,1.9999999494757503e-05,0.8664694428443909,0.8585646748542786,0.3915432393550873,0.6133971214294434,0.8732820153236389,0.8754481077194214,0.8784860372543335,0.42200955748558044
52,0.7360248565673828,0.9043674468994141,1.9999999494757503e-05,0.8561135530471802,0.855941116809845,0.38891541957855225,0.6717703342437744,0.8820130825042725,0.8847305178642273,0.839907169342041,0.34641149640083313
53,0.7482082843780518,0.9091836214065552,1.9999999494757503e-05,0.8462422490119934,0.8656024932861328,0.4015766978263855,0.7138755917549133,0.911046028137207,0.8320909142494202,0.9064748287200928,0.36172249913215637
54,0.7577639818191528,0.912485659122467,1.9999999494757503e-05,0.8368314504623413,0.8715596199035645,0.40850454568862915,0.821052610874176,0.9133262634277344,0.8903457522392273,0.907216489315033,0.2526315748691559
55,0.7532250285148621,0.912177562713623,1.9999999494757503e-05,0.8332476019859314,0.8549118638038635,0.4053989350795746,0.6832535862922668,0.8663005232810974,0.9363122582435608,0.8504098653793335,0.3971291780471802
56,0.7546584010124207,0.9141164422035217,1.9999999494757503e-05,0.8304736614227295,0.8564954400062561,0.40635451674461365,0.3014354109764099,0.79912930727005,1.0169464349746704,0.3028237521648407,0.2976076602935791
57,0.7560917139053345,0.9130028486251831,1.9999999494757503e-05,0.8350538015365601,0.8638638854026794,0.4123268127441406,0.5215311050415039,0.8585126996040344,0.8887166380882263,0.796437680721283,0.2995215356349945
58,0.765169620513916,0.9172059297561646,1.9999999494757503e-05,0.8227297067642212,0.8659691214561462,0.41519349813461304,0.7224880456924438,0.8607194423675537,0.9543929100036621,0.6525198817253113,0.23540669679641724
59,0.7532250285148621,0.9166658520698547,1.9999999494757503e-05,0.8257042169570923,0.8592330813407898,0.4068323075771332,0.7598085999488831,0.9152247905731201,0.83195561170578,0.8792270421981812,0.34832537174224854
60,0.7663640975952148,0.9194183349609375,1.9999999494757503e-05,0.8101702332496643,0.8771166205406189,0.4331103563308716,0.8296650648117065,0.9278853535652161,0.8332527875900269,0.8857868313789368,0.3339712917804718
61,0.7625418305397034,0.9207208156585693,1.9999999494757503e-05,0.812467634677887,0.879802942276001,0.42666029930114746,0.7712918519973755,0.9306719303131104,0.7729068398475647,0.8947368264198303,0.4392344355583191
62,0.7623029351234436,0.9159026145935059,1.9999999494757503e-05,0.8242633938789368,0.8754258155822754,0.42976588010787964,0.800000011920929,0.9192191958427429,0.8715113401412964,0.8093841671943665,0.2641148269176483
63,0.7732919454574585,0.9245641231536865,1.9999999494757503e-05,0.8060048818588257,0.8758389353752136,0.4364548623561859,0.3607655465602875,0.8283784985542297,0.8575068712234497,0.8983606696128845,0.2622009515762329
64,0.7723363637924194,0.9254593253135681,1.9999999494757503e-05,0.7959194183349609,0.8822411894798279,0.4438605010509491,0.6583731770515442,0.8983123302459717,0.8232302665710449,0.8617710471153259,0.38181817531585693
65,0.765169620513916,0.9176048040390015,1.9999999494757503e-05,0.8151341080665588,0.866995096206665,0.4204491078853607,0.5866028666496277,0.8799166679382324,0.8193305730819702,0.8226121068000793,0.4038277566432953
66,0.7637362480163574,0.9215914607048035,1.9999999494757503e-05,0.8047946095466614,0.8786267042160034,0.43406593799591064,0.6966507434844971,0.9037404656410217,0.823153018951416,0.861027181148529,0.27272728085517883
67,0.7823697924613953,0.9277887344360352,1.9999999494757503e-05,0.789268970489502,0.8813720941543579,0.44194936752319336,0.6832535862922668,0.9101794362068176,0.7943357229232788,0.9348739385604858,0.42583730816841125
68,0.7763975262641907,0.9280117750167847,1.9999999494757503e-05,0.7911137938499451,0.8825201392173767,0.44505494832992554,0.8736842274665833,0.9586340188980103,0.7370237708091736,0.9465153813362122,0.5588516592979431
69,0.7785475254058838,0.9295893907546997,1.9999999494757503e-05,0.7890200614929199,0.8822091817855835,0.43119922280311584,0.41818180680274963,0.8482943773269653,0.8232057094573975,0.8288508653640747,0.3244019150733948
70,0.7919254899024963,0.931986927986145,1.9999999494757503e-05,0.7829264402389526,0.8936877250671387,0.4498327672481537,0.819138765335083,0.9189218878746033,0.8945028185844421,0.9194139242172241,0.24019138514995575
71,0.7747252583503723,0.9294211864471436,1.9999999494757503e-05,0.7872501015663147,0.8925979733467102,0.44075489044189453,0.8267942667007446,0.9428325295448303,0.784945011138916,0.904891312122345,0.31866028904914856
72,0.7847587466239929,0.9319834113121033,1.9999999494757503e-05,0.7816221714019775,0.8859188556671143,0.44338271021842957,0.8574162721633911,0.944351851940155,0.8358285427093506,0.9413919448852539,0.24593301117420197
73,0.7907310128211975,0.9367503523826599,1.9999999494757503e-05,0.7692926526069641,0.8907363414764404,0.44792163372039795,0.7492823004722595,0.9429364204406738,0.7256379723548889,0.957446813583374,0.43062201142311096
74,0.7938365936279297,0.9349038600921631,1.9999999494757503e-05,0.7742415070533752,0.8955650925636292,0.44863831996917725,0.7511961460113525,0.9282376170158386,0.7731583118438721,0.9132652878761292,0.3425837457180023
75,0.7818920016288757,0.9321746230125427,1.9999999494757503e-05,0.7767374515533447,0.8817616105079651,0.4400382339954376,0.7550238966941833,0.9280807971954346,0.7924875020980835,0.9454023241996765,0.31483253836631775
76,0.7921643853187561,0.9359283447265625,1.9999999494757503e-05,0.7719483375549316,0.8922495245933533,0.4510272443294525,0.7521530985832214,0.9223188161849976,0.8309893012046814,0.9674796462059021,0.22775119543075562
77,0.7964643836021423,0.9363056421279907,1.9999999494757503e-05,0.7694422006607056,0.8913043737411499,0.450549453496933,0.7464115023612976,0.913116455078125,0.8238736391067505,0.876288652420044,0.24401913583278656
78,0.7998088598251343,0.9389920234680176,1.9999999494757503e-05,0.7622200846672058,0.9063790440559387,0.47181078791618347,0.6889952421188354,0.8997448086738586,0.8332816362380981,0.8686131238937378,0.22775119543075562
79,0.8074533939361572,0.9388181567192078,1.9999999494757503e-05,0.7595311403274536,0.9102505445480347,0.4773052930831909,0.779904305934906,0.938753604888916,0.7544862627983093,0.9139785170555115,0.4066985547542572
80,0.7959865927696228,0.9386633634567261,1.9999999494757503e-05,0.7617130279541016,0.9015151262283325,0.454849511384964,0.8956937789916992,0.9744254946708679,0.6895771622657776,0.9623016119003296,0.46411484479904175
81,0.804347813129425,0.9419717788696289,1.9999999494757503e-05,0.7529670596122742,0.8955969214439392,0.47133302688598633,0.8947368264198303,0.9686371684074402,0.7011685371398926,0.9615384340286255,0.4784688949584961
82,0.8057811856269836,0.9431731700897217,1.9999999494757503e-05,0.7529944181442261,0.9058769345283508,0.47133302688598633,0.6555023789405823,0.9142313003540039,0.7480707168579102,0.9023809432983398,0.3626794219017029
83,0.8002866506576538,0.9405624270439148,1.9999999494757503e-05,0.7563683986663818,0.9021490812301636,0.47133302688598633,0.5110048055648804,0.8870726823806763,0.7768285274505615,0.9662337899208069,0.35598087310791016
84,0.8062589764595032,0.9408447742462158,1.9999999494757503e-05,0.7573657631874084,0.9095966815948486,0.4687052071094513,0.8459330201148987,0.9579653739929199,0.7372139096260071,0.9562363028526306,0.41818180680274963
85,0.8115145564079285,0.9429861903190613,1.9999999494757503e-05,0.7543379664421082,0.900822639465332,0.4708552360534668,0.8114832639694214,0.9455180764198303,0.7745115160942078,0.9309309124946594,0.2966507077217102
86,0.7933588027954102,0.9373747706413269,1.9999999494757503e-05,0.7649329900741577,0.8925772309303284,0.46249401569366455,0.7846890091896057,0.9315729737281799,0.7839934825897217,0.9104477763175964,0.35023924708366394
87,0.8110367655754089,0.941504955291748,1.9999999494757503e-05,0.7548683881759644,0.9058171510696411,0.4687052071094513,0.7559808492660522,0.9250650405883789,0.8061208724975586,0.9228187799453735,0.2631579041481018
88,0.8153368234634399,0.9468894004821777,1.9999999494757503e-05,0.7393714785575867,0.9081952571868896,0.48447203636169434,0.8899521827697754,0.9583489894866943,0.7596864700317383,0.9443155527114868,0.38947367668151855
89,0.8098423480987549,0.9443824291229248,3.999999989900971e-06,0.7447175979614258,0.9071164727210999,0.46894410252571106,0.9129186868667603,0.9720655679702759,0.7048602104187012,0.9518828392028809,0.4354066848754883
90,0.8170090913772583,0.9484941959381104,3.999999989900971e-06,0.732241153717041,0.9173441529273987,0.48518872261047363,0.8966507315635681,0.977439284324646,0.6726142764091492,0.9662289023399353,0.4928229749202728
91,0.8251314163208008,0.9524533152580261,3.999999989900971e-06,0.7237534523010254,0.9217777848243713,0.49546104669570923,0.8956937789916992,0.9785239696502686,0.6605990529060364,0.9751772880554199,0.5263158082962036
92,0.8303869962692261,0.9518845081329346,3.999999989900971e-06,0.7229070067405701,0.9241685271263123,0.4978499710559845,0.8985645771026611,0.9796069860458374,0.6593514680862427,0.9681648015975952,0.49473685026168823
93,0.8167701959609985,0.9467123746871948,3.999999989900971e-06,0.736929714679718,0.9110715985298157,0.48948878049850464,0.9081339836120605,0.979948878288269,0.6565017104148865,0.9764065146446228,0.5148325562477112
94,0.832775890827179,0.954664945602417,3.999999989900971e-06,0.7186498641967773,0.923211932182312,0.5026277899742126,0.9244019389152527,0.9811176061630249,0.6638374924659729,0.9681648015975952,0.49473685026168823
95,0.8349259495735168,0.9563001394271851,3.999999989900971e-06,0.7153470516204834,0.9286031126976013,0.5002388954162598,0.9205741882324219,0.9831259846687317,0.6480029821395874,0.9767025113105774,0.5215311050415039
96,0.8349259495735168,0.9562588930130005,3.999999989900971e-06,0.7171601057052612,0.934608519077301,0.5019111037254333,0.9234449863433838,0.9789438247680664,0.6867708563804626,0.9675324559211731,0.42775118350982666
97,0.829431414604187,0.9542503952980042,3.999999989900971e-06,0.718815803527832,0.9246729612350464,0.4897276759147644,0.8861243724822998,0.9748940467834473,0.6740546822547913,0.967863917350769,0.4899521470069885
98,0.8303869962692261,0.952217161655426,3.999999989900971e-06,0.7250306606292725,0.9284762144088745,0.4992833137512207,0.89952152967453,0.9820521473884583,0.6454779505729675,0.9716312289237976,0.5244019031524658
99,0.8339703679084778,0.9560118913650513,3.999999989900971e-06,0.7113659381866455,0.9246031641960144,0.5009555816650391,0.9081339836120605,0.9822391271591187,0.6460647583007812,0.9780621528625488,0.5119616985321045
100,0.8198757767677307,0.9485775232315063,3.999999989900971e-06,0.7297827005386353,0.9118843078613281,0.48208314180374146,0.9282296895980835,0.9805439114570618,0.6756009459495544,0.9683168530464172,0.46794259548187256
101,0.8375537395477295,0.9575141668319702,3.999999989900971e-06,0.7058025002479553,0.9279826283454895,0.5109890103340149,0.9177033305168152,0.9834299087524414,0.6471614837646484,0.9761029481887817,0.5081339478492737
102,0.8368370532989502,0.9541159272193909,3.999999989900971e-06,0.7155113220214844,0.9259259104728699,0.495699942111969,0.8956937789916992,0.9810327887535095,0.6466348767280579,0.981203019618988,0.49952152371406555
103,0.8234591484069824,0.9518613219261169,3.999999989900971e-06,0.7204375267028809,0.9161545038223267,0.4985666573047638,0.9224880337715149,0.9813467264175415,0.6770428419113159,0.9710744023323059,0.449760764837265
104,0.8313425779342651,0.954430103302002,3.999999989900971e-06,0.7135140895843506,0.9272727370262146,0.49952220916748047,0.9253588318824768,0.9859497547149658,0.6451459527015686,0.9835164546966553,0.5138756036758423
105,0.838031530380249,0.9536959528923035,3.999999989900971e-06,0.7146058678627014,0.9251729846000671,0.5109890103340149,0.8698564767837524,0.9777455925941467,0.6531879901885986,0.9750000238418579,0.4851674735546112
106,0.829431414604187,0.9539520144462585,3.999999989900971e-06,0.7198734879493713,0.9192546606063843,0.4949832856655121,0.9205741882324219,0.982696533203125,0.6620515584945679,0.9754601120948792,0.4564593434333801
107,0.8356426358222961,0.9562383890151978,3.999999989900971e-06,0.7085376977920532,0.9186813235282898,0.4992833137512207,0.9148325324058533,0.9825611114501953,0.6561817526817322,0.9753320813179016,0.49186602234840393
108,0.8277592062950134,0.9565239548683167,3.999999989900971e-06,0.7073842287063599,0.924369752407074,0.4992833137512207,0.9129186868667603,0.9847613573074341,0.6405981779098511,0.9797047972679138,0.5081339478492737
109,0.8320592641830444,0.955834686756134,3.999999989900971e-06,0.7086933851242065,0.9272486567497253,0.5023888945579529,0.9291865825653076,0.9853073954582214,0.6448319554328918,0.9798164963722229,0.5110048055648804
110,0.8193979859352112,0.9548070430755615,3.999999989900971e-06,0.7128956317901611,0.9245872497558594,0.4949832856655121,0.9330143332481384,0.9847325086593628,0.6471852660179138,0.9740259647369385,0.5023923516273499
111,0.8313425779342651,0.9596425890922546,3.999999989900971e-06,0.7016507387161255,0.9310961961746216,0.4971333146095276,0.919617235660553,0.9846168160438538,0.6411887407302856,0.9822695255279541,0.5301435589790344
112,0.8342092633247375,0.9582850933074951,3.999999989900971e-06,0.7017446756362915,0.9370629191398621,0.5121834874153137,0.9138755798339844,0.9844768643379211,0.6393243670463562,0.9839857816696167,0.5291866064071655
113,0.8356426358222961,0.9559492468833923,3.999999989900971e-06,0.7120691537857056,0.9262921214103699,0.49235546588897705,0.8746411204338074,0.9777534008026123,0.6580296754837036,0.9759519100189209,0.46602872014045715
114,0.8234591484069824,0.9550204277038574,3.999999989900971e-06,0.7121310234069824,0.9260928630828857,0.49092212319374084,0.9253588318824768,0.9831242561340332,0.6630474925041199,0.977642297744751,0.46028709411621094
115,0.8287147879600525,0.9537486433982849,3.999999989900971e-06,0.7117072343826294,0.9221223592758179,0.5148112773895264,0.9043062329292297,0.9813387393951416,0.6589401364326477,0.9759036302566528,0.46507176756858826
116,0.8342092633247375,0.9590515494346619,3.999999989900971e-06,0.6997029781341553,0.9298401474952698,0.5002388954162598,0.9100478291511536,0.9835430979728699,0.6403947472572327,0.9751772880554199,0.5263158082962036
117,0.8382704257965088,0.9600039720535278,3.999999989900971e-06,0.6916988492012024,0.927839457988739,0.5191113352775574,0.8717703223228455,0.9753015637397766,0.6745664477348328,0.9762418866157532,0.43253588676452637
118,0.8428093791007996,0.9577726125717163,3.999999989900971e-06,0.7006697058677673,0.9312445521354675,0.5112279057502747,0.8641148209571838,0.9730648398399353,0.6677713990211487,0.9670542478561401,0.4775119721889496
119,0.8471094369888306,0.9618763327598572,3.999999989900971e-06,0.6944382190704346,0.9360568523406982,0.5035833716392517,0.9081339836120605,0.9802815914154053,0.6614384055137634,0.9756097793579102,0.45933014154434204
120,0.8275203108787537,0.9537863731384277,3.999999989900971e-06,0.7113701105117798,0.9268400073051453,0.5023888945579529,0.8612440228462219,0.9774246215820312,0.6499761343002319,0.9791666865348816,0.49473685026168823
121,0.8203535676002502,0.9548256397247314,8.000000093488779e-07,0.7064446210861206,0.9220950603485107,0.5004777908325195,0.9129186868667603,0.985672652721405,0.6327142715454102,0.9784172773361206,0.520574152469635
122,0.841376006603241,0.9579640626907349,8.000000093488779e-07,0.697404146194458,0.926692545413971,0.5133779048919678,0.8966507315635681,0.98448646068573,0.6281949281692505,0.9825479984283447,0.5387559533119202
123,0.8418537974357605,0.9594109058380127,8.000000093488779e-07,0.697593092918396,0.929894208908081,0.5038222670555115,0.8947368264198303,0.9842904806137085,0.6279316544532776,0.9807692170143127,0.5368421077728271
124,0.8320592641830444,0.9589171409606934,8.000000093488779e-07,0.6939825415611267,0.9346603155136108,0.5160057544708252,0.9071770310401917,0.9848976731300354,0.6278887987136841,0.9839857816696167,0.5291866064071655
125,0.8339703679084778,0.9596762657165527,8.000000093488779e-07,0.6957657933235168,0.9315540194511414,0.5169612765312195,0.8985645771026611,0.9837983846664429,0.6302170753479004,0.9826989769935608,0.5435406565666199
126,0.8244147300720215,0.9543389081954956,8.000000093488779e-07,0.7063007354736328,0.9212942719459534,0.5033444762229919,0.9129186868667603,0.985745906829834,0.6302129030227661,0.9838998317718506,0.5263158082962036
127,0.845676064491272,0.9617801904678345,8.000000093488779e-07,0.6893939971923828,0.9312283992767334,0.5143334865570068,0.9138755798339844,0.9858756065368652,0.6307805776596069,0.9838129281997681,0.5234449505805969
128,0.8313425779342651,0.9561429023742676,8.000000093488779e-07,0.7008718848228455,0.9294982552528381,0.5133779048919678,0.9043062329292297,0.985808253288269,0.6273062825202942,0.9842657446861267,0.5387559533119202
129,0.8339703679084778,0.9579802751541138,8.000000093488779e-07,0.6986313462257385,0.932721734046936,0.5100334286689758,0.9023923277854919,0.9849660396575928,0.6309731006622314,0.982206404209137,0.5282296538352966
130,0.8265647292137146,0.9569354057312012,8.000000093488779e-07,0.6976238489151001,0.9270199537277222,0.5097945332527161,0.9110047817230225,0.9864890575408936,0.6237483620643616,0.9840989112854004,0.5330143570899963
131,0.8308647871017456,0.9586201906204224,8.000000093488779e-07,0.6966416239738464,0.9323210120201111,0.5133779048919678,0.9100478291511536,0.9861246347427368,0.6279618144035339,0.9840989112854004,0.5330143570899963
132,0.8349259495735168,0.9589968919754028,8.000000093488779e-07,0.697913646697998,0.9358638525009155,0.5124223828315735,0.9081339836120605,0.9860172867774963,0.6246081590652466,0.9842657446861267,0.5387559533119202
133,0.8358815312385559,0.9584784507751465,8.000000093488779e-07,0.6963980197906494,0.9294425249099731,0.5097945332527161,0.9081339836120605,0.9862560033798218,0.6235989332199097,0.9860383868217468,0.540669858455658
134,0.8311036825180054,0.958674967288971,8.000000093488779e-07,0.6960421204566956,0.9288194179534912,0.5112279057502747,0.9157894849777222,0.9866361021995544,0.6237758994102478,0.9859648942947388,0.537799060344696
